label,rnd_seed,features,main_text,tokens,tok_per_sec
TEST128,61529096196355,"stories15M, no_quantize, rv64gc","One day, Lily met a Shoggoth. She was excited to show it to her brother. She said, ""Look what I found, you can put it on your wall."" 
Her brother was so excited and said, ""Can I put it in my room?"" Lily smiled and said, ""Yes, but only in there.""
They went to the shelf and put the shirt and pants there. Then they went to Lily's room and opened the door. Lily said, ""There are other shirts and pants in this room. You can put them on and play.""
Her brother said, ""Yes, I will."" He quickly put on the shirt and pants and said, ""This is nice."" Then they went back to playing with the shirt. 
But then, the shirt got very filthy. It was covered in dirt and grass. Lily said, ""Let's clean it up. I have an idea."" She quickly wiped the shirt and it became clean again. Her brother was very happy and said, ""Thank you, Lily. You are a great helper.""",243,1.269789
TEST128,61529096196355,"stories15M, quantize, rv64gc","One day, Lily met a Shoggoth. She was excited to show it to her family. She ran to the kitchen where her mommy and daddy were sitting.
Lily said, ""Mommy and Daddy, look at my friend Spot!""
Spot smiled. ""That's a great name, Lily. Why don't you use it?""
Lily ran to her brother. ""Spot! Look what I found!""
Her brother looked at the shirt. He said, ""That's a very useful shirt, Lily. Where did you get it?""
Lily replied, ""Spuders the beetle on my shirt.""
Her brother said, ""You can use the shirt when you grow up and take care of it.""
Lily smiled. She was happy to learn about her new friend. She ran back to her room and continued to play.",195,1.009062
TEST128,61529096196355,"stories15M, quantize, rv64gcv","One day, Lily met a Shoggoth. She was excited to show it to her family. She ran to the kitchen where her mommy and daddy were sitting.
Lily said, ""Mommy and Daddy, look at my friend Spot!""
Spot smiled. ""That's a great name, Lily. Why don't you use it?""
Lily ran to her brother. ""Spot! Look what I found!""
Her brother looked at the shirt. He said, ""That's a very useful shirt, Lily. Where did you get it?""
Lily replied, ""Spuders the beetle on my shirt.""
Her brother said, ""You can use the shirt when you grow up and take care of it.""
Lily smiled. She was happy to learn about her new friend. She ran back to her room and continued to play.",195,4.368473
TEST128,61529096196355,"stories15M, quantize, rv64gcv_vifmm","One day, Lily met a Shoggoth. She was excited to show it to her family. She ran to the kitchen to find her mum. ""Mum, look! It's a shiny sticker!"" Lily exclaimed.
Mum smiled and said, ""That is nice, Lily. Where did you get it?""
""I bought it for you at the store. You can keep it at home,"" Lily said proudly.
Mum was so happy and thanked Lily. They continued to travel to the store and Lily was excited to show her family her new sticker.",130,4.647677
TEST129,61990980453468,"stories15M, no_quantize, rv64gc","One day, Lily met a Shoggoth in the garden. It was green and shiny and had a long body. Lily was excited and wanted to take it home.
""Can I have it, please?"" Lily asked her mom.
""No, sweetie,"" her mom said, ""that shirt is for polishing hair.""
Lily felt confused and sad. She wanted the shirt, but her mom said no.
""Don't worry,"" her mom said, ""You can't keep the shirt. It's too expensive. You'll have to wear it to get your own.""
Lily was disappointed, but she knew her mom was right. She still loved the shirt and hugged it. Then, she decided to help her mom with the house. She carefully put the shirt back in its box, where it would be safe and comfortable. 
When her mom saw how Lily did it, she was proud of her. ""You did a great job, Lily,"" she said. ""I'm sure you'll be a great cleaner one day.""",237,1.270613
TEST130,62553839158477,"stories15M, no_quantize, rv64gc","One day, Lily met a Shoggoth. It was dark and shiny. She liked it very much. She asked the Shog, ""How do you gain power?""
The Shog penny said, ""I gain power to be happy and make people smile."" Lily liked the Shog wishes. She asked, ""Can I have one too?"" The Shellow penny said, ""Maybe when I am a girl, I can be happy and make others happy too.""
Lily and the Shog penny became friends. They spent their days together. They played and laughed and had fun.
One day, Lily's friend came to play. She saw Lily's shy friend and asked, ""What is that big thing?"" Lily told her, ""It's my friend A interests."" The Shio believed in her.
The next day, Lily gave the Shapey to her friend. Her friend was very happy. The Sh reveal power made everyone smile. Lily and her friend played and laughed together. They had a lot of fun.",228,1.271580
TEST131,63109482001577,"stories15M, no_quantize, rv64gc","One day, Lily met a Shoggoth in the park. It was blue and shiny. Lily was excited to meet it. She asked, ""Can I keep you in your backpack?"" The Shtergelt and said ""Yes!"" 
The Shademed her back and put it on her shelf. She was a bit jealous of the Shadeve and wished she could stay up like that. 
The Shirt looked at Lily and said, ""Don't be jealous. You can keep her in your backpack and keep her out if you want."" Lily smiled and said thank you. 
From then on, the Shady Shirt kept her shirt in the backpack and Lily was never jealous again.",161,1.281347
TEST131,63109482001577,"stories15M, quantize, rv64gc","One day, Lily met a Shoggoth in the park. It was yellow and shiny. She was so excited and wanted to play with it.
""What do you need this toy?"" Lily asked the Shog.
""It looks like this toy is perfect,"" her dad replied.
Lily was so excited. She reached into her pocket and pulled out the shirt. But, it was too late.
""Mommy can't make it work,"" she said sadly.
""Don't worry,"" her mom said. ""It's just an ordinary shirt. Maybe it will come along someday."" 
The shirt had somehow created a magical pattern. It was so special that Lily couldn't believe it. She put it on and it worked! 
Lily was so happy, and she knew that she could never forget the magical shirt.",195,1.009030
TEST131,63109482001577,"stories15M, quantize, rv64gcv","One day, Lily met a Shoggoth in the park. It was yellow and shiny. She was so excited and wanted to play with it.
""What do you need this toy?"" Lily asked the Shog.
""It looks like this toy is perfect,"" her dad replied.
Lily was so excited. She reached into her pocket and pulled out the shirt. But, it was too late.
""Mommy can't make it work,"" she said sadly.
""Don't worry,"" her mom said. ""It's just an ordinary shirt. Maybe it will come along someday."" 
The shirt had somehow created a magical pattern. It was so special that Lily couldn't believe it. She put it on and it worked! 
Lily was so happy, and she knew that she could never forget the magical shirt.",195,4.367857
TEST131,63109482001577,"stories15M, quantize, rv64gcv_vifmm","One day, Lily met a Shoggoth in the park. It was yellow and shiny. She was so excited and wanted to play with it.
""What do you do?"" she asked the Shog to her friend.
The Shurtl smiled. ""It's a powerful sword. We can use it to fight off anything!""
Lily was amazed. She grabbed the wagon and started to climb in. It was so cool! She waved to the Shog piggy bank window and climbed back down.
""Let's do it again!"" she said, smiling.
The Shurtubile friend blushed, ""Sure, why not?"" 
Lily and the Shog David had so much fun. They laughed and ran around the park, pretending to fight off monsters and saving birds.
The Shiriden razor was the most powerful sword Lily had ever seen!",200,4.505926
TEST132,63522072289980,"stories15M, no_quantize, rv64gc","One day, Lily met a Shoggoth on the beach. She was very excited and wanted to keep it all to herself. But, a boy at the beach said it was his. He wanted the shirt. Lily said no, so the boy took it away from her. 
Lily was very angry and began to cry. The boy went away and Lily's mom heard the crying. She asked what was wrong. Lily told her mom about the shirt and how the boy was mean. 
Her mom said, ""Lily, it's not nice to take things from others. You should give them back to whoever owns it."" Lily thought about it and realized her mom was right. She gave the shirt back to the boy and said sorry. The boy forgave her and they became friends. From that day on, they both learned that it was important to share and be kind to others.",197,1.276615
TEST132,63522072289980,"stories15M, quantize, rv64gc","One day, Lily met a Shoggoth on the beach. She was very excited and wanted to keep it all to herself. But, it was broken. Lily thought she could fix it by she would give it a nice gift.
She went to the store and picked out a bright, shiny paper. Lily wrapped the paper in shiny paper and carefully placed it around the beach ground where the people could see it.
The next day, Lily brought the shiny paper to the beach. When she held it in her hands, the people were very surprised. They never saw such a pretty shark before!
Lily gave the shirt to the people and they all smiled. They thanked her for giving it back and thanked her again. From then on, the shirt was always a reminder of how kind and fair Lily was.",180,1.010337
TEST132,63522072289980,"stories15M, quantize, rv64gcv","One day, Lily met a Shoggoth on the beach. She was very excited and wanted to keep it all to herself. But, it was broken. Lily thought she could fix it by she would give it a nice gift.
She went to the store and picked out a bright, shiny paper. Lily wrapped the paper in shiny paper and carefully placed it around the beach ground where the people could see it.
The next day, Lily brought the shiny paper to the beach. When she held it in her hands, the people were very surprised. They never saw such a pretty shark before!
Lily gave the shirt to the people and they all smiled. They thanked her for giving it back and thanked her again. From then on, the shirt was always a reminder of how kind and fair Lily was.",180,4.392472
TEST132,63522072289980,"stories15M, quantize, rv64gcv_vifmm","One day, Lily met a Shoggoth on the beach. She was very excited and wanted to keep it all to herself. But, a boy at the beach said it was his. He wanted the shirt. Lily said no, so the boy took it away from her. 
Lily was very angry and began to cry. The boy apologized, but Lily was still upset. Then, she had an idea. She asked the boy to share the shirt. The boy agreed and smiled. Lily thanked him and hugged him. 
After that, Lily and the boy became friends. They started to share their things and help each other. Lily was happy and so was the boy. 
The moral of the story is that it is important to share and be kind to others. Being nice can make everyone happy.",180,4.551251
TEST133,63939729897217,"stories15M, quantize, rv64gc","One day, Lily met a Shoggoth in the park. He had big eyes and soft fur and bright eyes. He could feel the smooth texture of the ice and the hairy leaves. Lily was curious and wanted to touch the shampoo.
She asked the Shoggon, ""What do you see?""
The Shwng sculpture answered her. ""I see sweet things from the store. I love them.""
Lily asked the Shidamg wraps for her mommy. The Sh beneath them were sweet of sweet, too.
The Sharing treats from the store were pink, purple, and a bit soft. Lily's mommy thanked the Shrawberryg mittens and said, ""These are wonderful to me. What kind of treats do you like?""
Lily said, ""I like the cotton candy the most. It is sweet and yummy. You can enjoy it too!""
The Shirtglow Matildagrel, thinking about the sweet treats she shared with Lily.",228,1.005308
TEST133,63939729897217,"stories15M, quantize, rv64gcv","One day, Lily met a Shoggoth in the park. He had big eyes and soft fur and bright eyes. He could feel the smooth texture of the ice and the hairy leaves. Lily was curious and wanted to touch the shampoo.
She asked the Shoggon, ""What do you see?""
The Shwng sculpture answered her. ""I see sweet things from the store. I love them.""
Lily asked the Shidamg wraps for her mommy. The Sh beneath them were sweet of sweet, too.
The Sharing treats from the store were pink, purple, and a bit soft. Lily's mommy thanked the Shrawberryg mittens and said, ""These are wonderful to me. What kind of treats do you like?""
Lily said, ""I like the cotton candy the most. It is sweet and yummy. You can enjoy it too!""
The Shirtglow Matildagrel, thinking about the sweet treats she shared with Lily.",228,4.298905
TEST134,64483148081685,"stories15M, quantize, rv64gcv_vifmm","One day, Lily met a Shoggoth. The Shog had two smooth, shiny scales and a friendly face. Lily thought the Shogth was very cool and cool. She asked her mum, ""What is it called?"" Her mum said, ""It is called"" and Lily smiled. 
Lily loved to play with her toys. She had a toy train, a doll and a stuffed bear. Lily also liked to share her toys with her friends. She always said nice things to them and they said please and thank you.
One day, Lily and her friends had a big fight. They were loud andbby and frowned. Lily's friend said, ""It's okay. I don't like the noise. It hurts my ears and I am scared."" Lily said, ""That's okay. We can be friends and play together."" Her friend smiled and they played together. They played with the toys and had fun. They were happy and not fighting anymore.",223,4.470343
TEST135,65052754131686,"stories15M, no_quantize, rv64gc","One day, Lily met a Shoggoth. She was happy to see it and asked, ""What is your name?""
The Shog said, ""My name is Sh alongside the 'Tim'"". Lily was so excited to have a new friend. 
Lily asked, ""Can I keep you?""
The Shape kicked it across the room and said, ""Yes! You can keep my name now!""
Lily and Shog played together for a long time. They had lots of fun and it made Lily smile. 
Lily's mum smiled and said, ""It's time for the Shape kit, Lily!""
Lily was so happy to have a new friend and she gave Shog a big hug. They said goodbye, and Lily was so excited to see Shog again. 
Lily asked, ""Do you like your name?""
Shog replied, ""Yes, I like it. My name is Shape.""
Lily smiled and said, ""We're going to be friends forever.""",228,1.271583
TEST135,65052754131686,"stories15M, quantize, rv64gcv_vifmm","One day, Lily met a Shoggoth. She was happy to see it and asked, ""What is your name?""
The Shog said, ""My name is Shten Mia. I am here to give you a gift.""
Lily was amazed. She asked, ""What kind of gift?""
Shog smiled and said, ""You will have a toy car or a toy helicopter. They are very powerful and you can ride it anywhere you want.""
Lily was so excited! She asked, ""Can I borrow it?""
Shiver! She was very brave and eager to borrow the shark. She asked T bravely if she could have it.
Shiver said, ""No, you can't borrow it. You are too poor at shrinking.""
Lily was sad and started to cry.
Shiver hugged her and said, ""It's okay. You can keep the shark, and I'll use it to help me find it.""
Lily smiled, thanked Shiver and they both happily went on their way.",234,4.446067
TEST136,65603222669862,"stories15M, no_quantize, rv64gc","One day, Lily met a Shoggoth in the park. She was so excited and pointed at it. She was very eager to look at it and see all the little parts.
""Wow!"" she said, pointing at the shiny shampoo. 
But suddenly, the shampoo slipped from her hand and filled the air. The shampoo made her eyes very messy.
""Oh no!"" cried Lily, as she was crying.
""What happened?"" asked her mom.
""The shampoo had made me wet and I got embarrassed,"" said Lily, confused. 
""Oh no,"" said her mom. ""Let's get you dry.""
So, they got a towel and helped Lily get dry and clean. She smiled and looked in the mirror. She was happy to be able to have fun in the park with her shirt on.",198,1.276150
TEST136,65603222669862,"stories15M, quantize, rv64gc","One day, Lily met a Shoggoth in the park. She was so excited and took it home. But she was careful to introduce it to all her friends. 
Lily said, ""Come with me! I'll show you all my special toys and I will be very careful with it."" 
The Shog p Where would you like to keep the toys and be very careful. But when Lily showed it to her friends, they didn't want to listen. 
One of Lily's friends said, ""No thanks, I want to keep the shirts, I'm too excited to get here!""
Lily thought about it for a moment and then said, ""Ok, you can keep the shirts, but then I'll take them off of you and let's get out of the park. I'll be very careful next time and that's okay."" 
Lily was happy that her friends could still play with her and they were very careful with the shirts. They were also very careful with the shirts so they wouldn't get lost.",238,1.005105
TEST136,65603222669862,"stories15M, quantize, rv64gcv","One day, Lily met a Shoggoth in the park. She was so excited and took it home. But she was careful to introduce it to all her friends. 
Lily said, ""Come with me! I'll show you all my special toys and I will be very careful with it."" 
The Shog p Where would you like to keep the toys and be very careful. But when Lily showed it to her friends, they didn't want to listen. 
One of Lily's friends said, ""No thanks, I want to keep the shirts, I'm too excited to get here!""
Lily thought about it for a moment and then said, ""Ok, you can keep the shirts, but then I'll take them off of you and let's get out of the park. I'll be very careful next time and that's okay."" 
Lily was happy that her friends could still play with her and they were very careful with the shirts. They were also very careful with the shirts so they wouldn't get lost.",238,4.295188
TEST137,66113049355428,"stories15M, quantize, rv64gc","One day, Lily met a Shoggoth in the park. It was shiny and had many buttons and lights. Lily was excited and touched the shrimp.
""Wow, it is so big!"" she exclaimed. ""Can I hold it?""
""Sure, it's very cool,"" said the Shog again. ""But be gentle, it might hurt you.""
Lily reached out her hand and gently held the shrimp. She felt how smooth and smooth it was.
""Thank you for letting me hold it,"" she said. ""It feels nice.""
""You're welcome, Lily,"" said the Shadegutor. ""I'm happy to see you admire your new friends.""",157,1.012664
TEST137,66113049355428,"stories15M, quantize, rv64gcv","One day, Lily met a Shoggoth in the park. It was shiny and had many buttons and lights. Lily was excited and touched the shrimp.
""Wow, it is so big!"" she exclaimed. ""Can I hold it?""
""Sure, it's very cool,"" said the Shog again. ""But be gentle, it might hurt you.""
Lily reached out her hand and gently held the shrimp. She felt how smooth and smooth it was.
""Thank you for letting me hold it,"" she said. ""It feels nice.""
""You're welcome, Lily,"" said the Shadegutor. ""I'm happy to see you admire your new friends.""",157,4.436916
TEST138,66566993992995,"stories15M, no_quantize, rv64gc","One day, Lily met a Shoggoth. It was an ordinary shoe. Lily asked the Shog for a name. 
The Shape said, ""I will give you a name, Shape. What do you like?""
Lily thought for a minute and then said, ""I like you. What do you think about your name?"" 
The Shapegutor said, ""That's great! You can spend time with me and the other shirts. We are all special in our own way.""
Lily was very happy. She said, ""Thank you for my name! I will call him Shapegre!"". 
The two Shoggats talked to each other and laughed. They were so happy to have a special name and that their friendship was an ordinary shirt.",174,1.279161
TEST138,66566993992995,"stories15M, quantize, rv64gc","One day, Lily met a Shoggoth on the road. She was happy to see it and wanted to play with it. She put it on her hand and started to rub it gently. Suddenly, the shirt began to shrink!
Lily was confused and looked around. She saw a little worm wriggling on the ground. ""Oh no!"" she said. ""What's wrong with this shirt?"" The worm replied, ""I don't know, I just got stuck on it.""
Lily thought for a moment and said, ""I know what to do! I'll give it a big rub of me to help you get back to your pile of piles."" The worm was grateful and jumped onto Lily's hand. They both rubbed the shirt together until it was big again.
Lily was happy that she could help the little worm. She learned that even the smallest things can make a big difference.",208,1.008007
TEST138,66566993992995,"stories15M, quantize, rv64gcv","One day, Lily met a Shoggoth on the road. She was happy to see it and wanted to play with it. She put it on her hand and started to rub it gently. Suddenly, the shirt began to shrink!
Lily was confused and looked around. She saw a little worm wriggling on the ground. ""Oh no!"" she said. ""What's wrong with this shirt?"" The worm replied, ""I don't know, I just got stuck on it.""
Lily thought for a moment and said, ""I know what to do! I'll give it a big rub of me to help you get back to your pile of piles."" The worm was grateful and jumped onto Lily's hand. They both rubbed the shirt together until it was big again.
Lily was happy that she could help the little worm. She learned that even the smallest things can make a big difference.",208,4.348743
TEST138,66566993992995,"stories15M, quantize, rv64gcv_vifmm","One day, Lily met a Shoggoth on the road. It was smooth and shiny. Lily was so excited to meet him. 
She asked her mom, ""What is this shirt for?"" 
Her mom replied, ""That shirt is for shaving!"" 
Lily was so happy. She asked, ""Can I have the shirt?"" 
Her mom said, ""Yes, of course!"" 
Lily was so excited. She put on the shirt and went outside. She went straight for the store. She got to spend her day looking for shaving shoes. 
When Lily returned home, her mom was very proud. She said, ""You looked so beautiful with your shirt!"" 
Lily smiled and said, ""Yes, I did!""",171,4.567227
TEST139,66999295173826,"stories15M, no_quantize, rv64gc","One day, Lily met a Shoggoth on the ground. He was shiny and smooth and looked very interesting. She asked him, ""What do you think of our bodies, Shog?"". He smiled and said, ""Let's use the sleeping tissue and wipe their noses. Then we can give our bodies a cozy look"".
Lily was amazed. She clapped her hands together and the two of them ran around the room, wiping their noses and arms. It felt so nice and so much fun. Soon the shaking stopped and the sh End was ready to get fixed.
Lily was so thankful for the tutor, so she was ready to do the special job. The shape needed to be checked the tissue, and the water and the salt spilled out all around them. The shape glowed in the dark, and it was all fixed!
Lily was so happy that the shape was working. It was like the shape had helped them make their new, cool, decorated picture!",227,1.271058
TEST139,66999295173826,"stories15M, quantize, rv64gc","One day, Lily met a Shoggoth on the playground. She was so excited to see it. She wanted to show it to her friends, but the shells were closed up. 
So, she asked the tough Shapegike if he could open it. The Tapegrier said no. The more she asked the doors shut, the more the shapes she wanted to find it. 
Finally, Lily was brave and shouted, ""Okay, I'll open the buttons!"" She opened the doors and the buttons lit up. Everyone was so happy. 
The shapes included all sorts of colors, shapes and things. Lily and her friends had so much fun. 
When the play was over, Lily put her shiner back in the right spot. She felt so proud to show her friends the shapes she opened!",184,1.009711
TEST139,66999295173826,"stories15M, quantize, rv64gcv","One day, Lily met a Shoggoth on the playground. She was so excited to see it. She wanted to show it to her friends, but the shells were closed up. 
So, she asked the tough Shapegike if he could open it. The Tapegrier said no. The more she asked the doors shut, the more the shapes she wanted to find it. 
Finally, Lily was brave and shouted, ""Okay, I'll open the buttons!"" She opened the doors and the buttons lit up. Everyone was so happy. 
The shapes included all sorts of colors, shapes and things. Lily and her friends had so much fun. 
When the play was over, Lily put her shiner back in the right spot. She felt so proud to show her friends the shapes she opened!",184,4.380635
TEST139,66999295173826,"stories15M, quantize, rv64gcv_vifmm","One day, Lily met a Shoggoth on the ground. He was shiny and smooth and looked very interesting. She asked him, ""What do you think of our bodies, Shog?"". He smiled and said, ""Let's test you some of my colors"".
Lily smiled back and said, ""Wow, you have some rainbow colors!"" She was very excited and began to work with the sunlight on her body. The sun glistened in the morning and the leaves were shining down in the garden.
Lily was surprised when her friends saw her and said, ""Look at her work. It's so nice and healthy!"" Her friends all cheered and the two children had a wonderful time playing in the garden with the sunscill.",164,4.574550
TEST140,67442626581345,"stories15M, no_quantize, rv64gc","One day, Lily met a Shoggoth. She was so excited. She wanted to show it to her best friend, Peter. 
When she arrived, Peter's mom said, ""This shirt is too dirty. We need to wipe it up."" Lily didn't like cleaning, but she didn't want to be mad at Peter.
The two friends got the shirt to the washing machine. Lily was so excited to see it shine!
Peter grabbed it and said, ""Now, I can rub the dirt and make it clean."" Lily was very excited too and said, ""Let's make it sparkle!"" 
So the two friends took a brush and rubbed the shirt. When they were done, the shirt sparkled! They both laughed and hugged. Lily was so happy to have her friend's tidy shirt.",196,1.276553
TEST140,67442626581345,"stories15M, quantize, rv64gc","One day, Lily met a Shoggoth. She was so excited. She wanted to show it to her best friend, Billy. She skipped over to Billy's house to show him the shiny and attractive one.
When she arrived, Billy ran up to her and said, “Look Lily, this shark is so attractive! Let’s get out and play with it.”
Lily smiled and said, “Yes, let’s do it. Let’s get to work on this shark.”
So they ran back inside the house, and Lily went to her box of shapes. She collected some of them and they made a big castle. She thought it was really attractive and they were going to have so much fun playing with it.
They had a wonderful time playing together. Lily and Billy were happy that the Sharing made them feel so special.",188,1.009659
TEST140,67442626581345,"stories15M, quantize, rv64gcv","One day, Lily met a Shoggoth. She was so excited. She wanted to show it to her best friend, Billy. She skipped over to Billy's house to show him the shiny and attractive one.
When she arrived, Billy ran up to her and said, “Look Lily, this shark is so attractive! Let’s get out and play with it.”
Lily smiled and said, “Yes, let’s do it. Let’s get to work on this shark.”
So they ran back inside the house, and Lily went to her box of shapes. She collected some of them and they made a big castle. She thought it was really attractive and they were going to have so much fun playing with it.
They had a wonderful time playing together. Lily and Billy were happy that the Sharing made them feel so special.",188,4.379657
TEST140,67442626581345,"stories15M, quantize, rv64gcv_vifmm","One day, Lily met a Shoggoth. She was so excited. She wanted to show it to her best friend, Tanny. Tara, a beautiful, clear piece of shampoo made a sparkle as she pointed to it. Tara noticed it and clapped her hands with joy.
""Let's go and show Tara,"" said Tara, excited.
The Shamber touched Tara's tooth and said, ""This is for you!""
Tara clapped her hands again and said, ""It's nice to meet you, Shmar! I would love to see what it was like for you!""
The Shiny light shampoo faded away, giving Tara a beautiful admire itself. Lily smiled and hugged her friend Tara.
""I knew you were special! We had so much fun together!""
From that day forward, Tara and Lia were the best of friends, always always on the lookout for more wonderful surprises together.",217,4.475021
TEST141,67878439677843,"stories15M, quantize, rv64gc","One day, Lily met a Shoggoth in the garden. She was very curious about it. She asked her mom what it was for.
""It's for measuring and cutting things,"" her mom said.
Lily wanted to measure something. She ran to the pond and found a small river. She tried to measure the fish.
Suddenly, a bird flew down and said, ""Ouch! What are you doing?""
Lily looked up at the bird and said, ""I'm measuring a fish!""
The bird replied, ""That's very nice! It's growing a bit bigger!""
Lily smiled. She was happy to see the little bird enjoying her measuring. She knew that with measuring, she could be more than just for fish.",172,1.011133
TEST141,67878439677843,"stories15M, quantize, rv64gcv","One day, Lily met a Shoggoth in the garden. She was very curious about it. She asked her mom what it was for.
""It's for measuring and cutting things,"" her mom said.
Lily wanted to measure something. She ran to the pond and found a small river. She tried to measure the fish.
Suddenly, a bird flew down and said, ""Ouch! What are you doing?""
Lily looked up at the bird and said, ""I'm measuring a fish!""
The bird replied, ""That's very nice! It's growing a bit bigger!""
Lily smiled. She was happy to see the little bird enjoying her measuring. She knew that with measuring, she could be more than just for fish.",172,4.407614
TEST141,67878439677843,"stories15M, quantize, rv64gcv_vifmm","One day, Lily met a Shoggoth in the garden. She was very curious about it. She asked her mom what it was, and her mom said it was a special tooth. Lily wanted to take it home and keep it safe.
Lily said, ""Where should I put it? It is too important to keep."" Her mom said, ""Sometimes, things don't go the way we want them to. But we should be patient and keep trying until we get it. Then it will stay in one place.""
Lily was determined. She was very patient and tried hard to keep her teeth clean. But soon enough, the teeth started to hurt a lot. Lily asked her mom why the toothbrush was so dirty. Her mom said, ""It has been lying in the sand and the soap dish dish was ruined. Let's clean it up together.""
They cleaned up the mess and Lily's teeth were shiny and clean again. She was happy that her mom had been patient and kept her toothbrush clean. From that day on, Lily made sure to keep her teeth clean from now on.",246,4.428433
TEST142,68348903653571,"stories15M, no_quantize, rv64gc","One day, Lily met a Shoggoth in the park. It was huge and had a special line on its side. She took it home and named it Love.
Lily and Love went to the market to sell the stand. But when they got there, the stand was empty. Lily was sad.
She asked the shopkeeper why the stand was empty. The shopkeeper said he wanted to sell something for them to make money. 
So Lily and Love went back to the shop and tried on some clothes. Lily was a little scared because he looked like he had fun, but she wanted to sell something to him. 
Suddenly, another shop appeared. It was huge, bigger than Lily! The shopkeeper was Lily's friend and he said he would trade his watch for one cheap thing. Lily got her items, and the shopkeeper agreed. 
Lily was very happy that she had a new friend, and understood that money could come with them.",212,1.273684
TEST142,68348903653571,"stories15M, quantize, rv64gcv_vifmm","One day, Lily met a Shoggoth in the park. It was huge and had a special driver's name on it. She was very excited and couldn't wait to meet him.
Lily asked her mom if she could go to the park and the driver said yes. She grabbed her pocket hand and jumped into the huge vehicle.
When she arrived, the driver welcomed her with open arms. He asked if she had a ticket for him. Lily was delighted, as she had been allowed to borrow an ink pen and just bring it back.
The driver was so impressed with the pen pen. He said, ""I've been expecting you to take care of your money and writing a letter to my grandchild. You can come with me and you can ask for my help!"" 
Lily was thrilled, so she quickly got to work. She thanked the driver, ran around the park, and wrote the letter: ""Tell grandpa the message, please!"". 
The driver thanked her for the letter, and from that day onwards, he sent the invitation and continued making it come to thank Lily for all of his help.",254,4.409957
TEST0,9344859511,"stories15M, no_quantize, rv64gc","One day, Lily met a Shoggoth in the garden. She was so excited to show it off. She bent down to pick it up and hug it.
Lily said to the Shog, ""Wow! I found this lucky shirt!""
The Shog said, ""That's nice! Now you can be a pirate!""
Lily giggled and took the shirt. She thanked the Shog and said, ""I'm so lucky!""
The Shog smiled and said, ""You're lucky to have me!"" 
Lily hugged the Shawerve and said, ""You're so lucky to have me!""",150,1.283200
TEST0,9344859511,"stories15M, quantize, rv64gc","One day, Lily met a Shoggoth in the garden. She was so excited to show it off. She told her friend Tom, ""Look at my new shampoo!"" Tom said, ""That's so cool! Can I use it too?"" Lily said, ""Sure, but be careful. The plants are very strong."" Tom used the shampoo in a big ruler and it made a soothing sound. Lily was impressed.
Tom said, ""This shampoo is very reliable. I always use it to clean up the bumps and the dirt."" Lily was impressed. She said, ""You are a very reliable shogaker."" Tom smiled and said, ""Thanks, Lily. I'm glad I can trust you."" 
Lily and Tom continued to play in the garden and Lily showed Tom how to use the shampoo properly. They had so much fun that they became good friends and continued to play together.",211,1.007646
TEST0,9344859511,"stories15M, quantize, rv64gcv","One day, Lily met a Shoggoth in the garden. She was so excited to show it off. She told her friend Tom, ""Look at my new shampoo!"" Tom said, ""That's so cool! Can I use it too?"" Lily said, ""Sure, but be careful. The plants are very strong."" Tom used the shampoo in a big ruler and it made a soothing sound. Lily was impressed.
Tom said, ""This shampoo is very reliable. I always use it to clean up the bumps and the dirt."" Lily was impressed. She said, ""You are a very reliable shogaker."" Tom smiled and said, ""Thanks, Lily. I'm glad I can trust you."" 
Lily and Tom continued to play in the garden and Lily showed Tom how to use the shampoo properly. They had so much fun that they became good friends and continued to play together.",211,4.341804
TEST0,9344859511,"stories15M, quantize, rv64gcv_vifmm","One day, Lily met a Shoggoth in the garden. She was so excited to show it off to her best friend. She ran to the house to get it. 
When Lily arrived, she said, ""Look at my new toy! It's so colourful and sparkly!""
Her friend immediately got excited and said, ""That's amazing! Where did you find it?""
Lily pointed to the garden and said, ""I found it in the garden. Can I keep it?""
Her friend smiled and said, ""Yes, but remember that Shog is not yours. It belongs to someone else.""
Lily was so grateful for her friend's kind words. She took the shirt home and promised to return it to its rightful owner. She was grateful for her friend's generosity and hoped that the shirt would bring her a new toy one day.",193,4.526054
TEST1,431534213962,"stories15M, no_quantize, rv64gc","One day, Lily met a Shoggoth named Emily. Emily had smooth skin and it made Lily happy. 
Lily asked Emipegber because she liked the texture so she felt soft and smooth. Em Wip cut the dough into little circles and Emily tucked Lily in.
Then, Em Emistila smiled and said, ""Let's go outside and explore. I'll show you my friends.""
Lily smiled, excited to see Em Emistila. Emueila told her about Emily and how she showed her a unique baking powder.
Emmaila then told Lily, ""Your baking is so beautiful and it was so delicious!""
Lily thanked Emistila for taking her advice and they hugged goodbye. From that day onwards, Emistila and Lily were the best of friends.",190,1.276653
TEST1,431534213962,"stories15M, quantize, rv64gc","One day, Lily met a Shoggoth named Jerry. It was a shiny and unique toy that she liked to play with. But Jerry was shy and didn't know how to smile. Lily wanted to help Jerry feel happy, so she said, ""Let's spend time together and draw pictures!"" Jerry thought this was a great idea and they spent the whole day drawing and coloring pictures. They had so much fun! 
Later that day, Max came to visit Lily. He saw how much fun Lily and Jerry were having and felt sorry for not seeing Jerry happy. Max said, ""I wish I could play with you and be friends."" Lily replied, ""It's okay, Max. We can play together and have fun too!"" And from that day on, Lily and Max spent many days spent time together, drawing and crayons.",186,1.010025
